id,question_stem,choices,answerKey,fact1,humanScore,clarity,turkIdAnonymized,stem_length
14-1379,Quel type d'aspect peut être fait à partir des vents en mouvement?,"{'text': array(['neige', 'bois', 'bananes', 'électricité'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,le vent est une source d'énergie,1.0,2.0,52dbc5c7af,66
13-461,Qui serait le moins susceptible d'aider quelqu'un avec une mauvaise vision?,"{'text': array(['une loupe', 'le soleil', 'jumelles', 'un télescope'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,jumelles sont utilisées pour observer des objets éloignés,0.8,2.0,7b06152ffc,75
14-1020,Pour calculer la distance divisée par le temps vous auriez besoin d'un,"{'text': array(['multimètre', 'compteur de vitesse', 'Compteur Geiger',
       'sismographe'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,vitesse est une mesure de la distance parcourue divisée par le temps,0.8,1.6,dc78319bb0,70
12-223,"Si une plante est privée de laquelle, elle mourra ?","{'text': array(['verre', 'humidité', 'aliments pour chats', 'poison'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,une plante a besoin d'eau pour croître,1.0,1.6,b356d338b7,51
206,Quelle roche est susceptible d'être plus soumise aux conditions mécaniques?,"{'text': array(['une roche utilisée pour faire des feux',
       ""une roche voyageant dans l'espace"", 'un rocher au-dessous du sol',
       'un rocher est frappé par les rayons du soleil'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,l'altération mécanique est lorsque les roches sont décomposées par des moyens mécaniques,0.8,1.4,7189327f06,75
9-196,Un navire navigue avec une boussole magnétique parce qu'il est,"{'text': array(['imprévisible', 'étanche', 'tradition', 'prévisible'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"lorsque l'aiguille d'une boussole s'aligne avec les pôles magnétiques de la Terre, l'aiguille pointe vers le nord",1.0,2.0,c1e2e5a65e,62
12-1190,Quel est le plus probable pour fournir un foyer à de nombreuses espèces?,"{'text': array(['une citerne à poisson', 'cheveux humains', 'un poisson',
       'un journal'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,un arbre est une source de nourriture pour les oiseaux dans un écosystème,0.8,1.8,7b06152ffc,72
12-1205,Laquelle des catégories suivantes utilise probablement un carburant de remplacement?,"{'text': array(['une moto vintage', 'une voiture plus vieille', 'un train de 1800',
       'un bus moderne'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"à mesure que l'utilisation de carburants de remplacement augmente, l'utilisation de l'essence diminuera",0.8,1.6,7b06152ffc,84
13-101,Les enfants de vos enfants ne verront probablement jamais de vie,"{'text': array(['mouche commune', 'Amur léopard', 'poissons', 'cafard'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,menacée signifie faible population,0.8,1.8,7c933a44d8,64
8-242,"Un cactus est essentiellement une énorme tige, ce qui signifie que","{'text': array(['il peut être ivre de', 'il est très mince',
       'il tient des feuilles vert clair',
       ""il peut se cacher dans l'herbe""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,une tige est utilisée pour stocker l'eau par certaines plantes,1.0,1.5,b356d338b7,66
7-104,"Dans une pièce chaude, il est probable que la source de chaleur est","{'text': array([""une série de tuyaux métalliques le long d'un mur"",
       'un petit ventilateur de plafond', 'un poêle qui est éteint',
       'une pile de boîtes'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un radiateur est une source de chaleur,1.0,1.4,b356d338b7,67
1871,Près de quel endroit un anteater vivrait-il le plus probablement ?,"{'text': array(['marais', 'contrefort', 'rivière', 'ruche des abeilles'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la plupart des prédateurs vivent près du même environnement que leurs proies,1.0,1.8,303bb2cb4a,66
12-792,Le calcul d'une courte distance peut être réalisé avec une,"{'text': array(['bâton de triage', 'pensée', 'toucher', 'un penny'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un bâton de compteur est utilisé pour mesurer la longueur,1.0,2.0,dc78319bb0,58
14-184,Un morceau de chardon grandit lorsqu'il augmente:,"{'text': array(['humidité', 'levure', 'farine', 'production laitière'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"à mesure que la quantité d'eau reçue par une plante augmente, cette plante va généralement croître",1.0,2.0,b356d338b7,49
1386,Le nombre de lignes trouvées dans un arbre vous le dira ?,"{'text': array(['variété', 'robustesse', ""l'âge"", 'la hauteur'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,le nombre de anneaux dans un tronc d'arbre peut être utilisé pour estimer l'âge de l'arbre,1.0,1.6,123d66ccd7,57
14-396,La température d'un lézard de moniteur va augmenter si elle,"{'text': array(['dans un trou souterrain', 'se cache sous un arbre',
       'nage dans une fontaine',
       'laisse une forêt pluvieuse pour un désert ensoleillé'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"à mesure que la température dans l'environnement augmente, la température corporelle d'un reptile dans cet environnement augmentera",1.0,2.0,3f32b550f3,59
10-493,rock from deep down crée ce qui devient moins chaud,"{'text': array(['vitamines', 'fissures', 'minéraux', 'trous'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,minéraux sont formés à partir du refroidissement magma,0.8,1.2,dc78319bb0,51
13-305,pousser sur les pédales d'un vélo fait que ce vélo à gagner,"{'text': array(['un spectacle de lumière', 'pneus neufs', 'mouvement cinétique',
       'poids supplémentaire'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,pousser sur les pédales d'un vélo fait que ce vélo se déplace,1.0,2.0,6240cdfd8d,59
9-778,La Californie connaît une forte activité sismique due à,"{'text': array(['erreur', 'technique', 'activité volcanique', 'feu'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,une plaque tectonique se déplace le long d'une ligne de faille,1.0,2.0,dc78319bb0,55
11-129,Quelles seront probablement prises en compte dans les conditions de sécheresse?,"{'text': array(['une toundra sans eau', 'un désert sans eau',
       'une maison sans eau', 'un lac sans eau'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,sécheresse signifie que l'eau disponible diminue dans un environnement,0.8,1.4,7b06152ffc,79
10-898,Un être peut avoir plus de chances de survivre s'il peut,"{'text': array(['danse comme les gens regardent', ""monter jusqu'aux hauts lieux"",
       'traîner dans de grands groupes bruyants',
       'skateboard pour de longues périodes'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la capacité de trouver des ressources a un impact positif sur la survie d'un organisme,1.0,2.0,cee82219a0,56
699,Vous ne pouviez pas découvrir la forme d'un objet si vous aviez,"{'text': array(['prise de nez', 'bande sur la bouche', ""bouchons d'oreille"",
       'mains derrière le dos'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la forme d'un objet peut être découverte en sentant cet objet,1.0,1.4,be7a45e47c,63
619,Les objets changent-ils de taille avec la distance pour Stevie Wonder ?,"{'text': array(['Oui', 'Numéro', 'parfois', 'peut-être'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"comme la distance à un objet augmente, cet objet apparaîtra plus petit",0.8,1.25,64d9056837,71
14-309,L'enveloppe extérieure d'un arbre se développe combien de fois par an,"{'text': array(['1000 fois', 'dix fois', 'une fois', '100 fois'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,un arbre cultivant un cycle de croissance d'arbre se produit une fois par an,1.0,1.8,dc78319bb0,69
12-1140,"Si un chat a une température corporelle inférieure à la moyenne, il est en","{'text': array(['bonne santé', 'un bon endroit', 'danger', 'gammes de sécurité'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,un animal nécessite habituellement une température corporelle chaude pour survivre,1.0,1.8,b356d338b7,74
7-209,Une télévision peut s'allumer en appuyant sur un bouton parce que,"{'text': array([""le circuit s'est écourté"", 'la télévision est assez courte',
       ""le chemin de l'électricité est complété"",
       'le bouton était en plastique'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,pousser un bouton complète parfois un circuit,1.0,2.0,b356d338b7,65
10-128,Les usines ajoutent souvent quelque chose à l'environnement qui est,"{'text': array(['utile', 'productif', 'assainissement', 'posioneux'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,polluants signifie que quelque chose de toxique est ajouté à un environnement causant des dommages à l'environnement,1.0,2.0,7189327f06,67
11-682,Un ouragan se développera plus près d'une mer en raison de,"{'text': array([""couleur de l'eau"", 'quantités liquides', ""odeur d'eau"",
       'uiclarité des fluides'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,un océan est une source de chaleur et d'humidité pour un ouragan,0.8,1.2,b356d338b7,58
14-492,Cet objet blanc est visible parce qu'il est proche de la terre,"{'text': array(['Vénus', 'Mars', 'Neptune', 'notre Lune'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la lune est l'objet céleste le plus proche de la Terre,1.0,2.0,7b06152ffc,62
1875,Quel serait le résultat de l'élevage de deux loups?,"{'text': array(['chatons', 'petits loups', 'petits renards', 'petits chiens'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,reproduction produit la progéniture,1.0,2.0,303bb2cb4a,51
7-820,Un troupeau de cerfs peut être contraint de chercher un nouveau foyer si,"{'text': array(['les ressources dans une région deviennent trop peu nombreuses pour maintenir le troupeau',
       ""l'eau dans une zone devient légèrement brillamment brillamment"",
       'plus de bébés naissent au printemps',
       ""l'orignal se déplace dans une zone où se trouvent des cerfs""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"si la quantité de nourriture et d'eau disponible diminue dans un environnement, les animaux peuvent quitter cet environnement pour trouver de la nourriture et de l'eau",1.0,1.0,b356d338b7,72
10-790,Les adultes qui subissent une métamorphose incomplète peuvent avoir,"{'text': array(['amour', 'sentiments', 'cornes', 'matériel de vol attaché'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,métamorphose incomplète est quand un insecte atteint le stade adulte sans être un pupa,0.83,0.0,cee82219a0,67
12-530,Qui est considéré comme le moins important dans le système solaire?,"{'text': array(['Terre', 'Pluton', 'Mars', 'le Soleil'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,pluto n'a pas dégagé son orbite,1.0,1.6,7b06152ffc,67
12-979,lequel d'entre eux est faux au sujet de l'effet de serre?,"{'text': array(['il pourrait causer la fusion polaire',
       ""il provoque l'air vert dans le ciel"",
       'elle provoque une hausse de température globale',
       ""il réchauffe l'atmosphère""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,l'effet de serre est quand le carbone dans l'air chauffe l'atmosphère d'une planète,0.8,2.0,cf7109905e,57
14-1202,La maladie est prévenue chez les gens en réduisant quoi dans la nourriture?,"{'text': array(['fibre', 'bugs dangereux', 'protéine', 'matières grasses'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,réduire les bactéries dans les aliments prévient la maladie chez les personnes,0.8,1.6,1e6dc77bb6,75
13-568,Vous pouvez éventuellement obtenir de l'eau d'un lac même si c'est,"{'text': array(['congelés', 'partie', 'évaporé', 'sec'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un plan d'eau est une source d'eau,1.0,2.0,7c933a44d8,66
14-529,En mai J'ai un chat noir que pourrais-je porter ?,"{'text': array(['violet foncé', 'jaune', 'gris foncé', 'noir'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,certains animaux versent de la fourrure par temps chaud,0.8,1.0,cee82219a0,49
14-183,Les citronniers Eureka gagnent 12-24 pouces au printemps en raison de,"{'text': array(['neige', 'pluie', 'obscurité', 'la lune'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"à mesure que la quantité d'eau reçue par une plante augmente, cette plante va généralement croître",0.8,2.0,dc78319bb0,69
14-1511,Les oiseaux auront différents types de becs selon les,"{'text': array([""organismes qu'ils chassent"", 'ordinateur',
       'produits alimentaires', 'sept'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un bec est utilisé pour attraper des proies par certains oiseaux,1.0,2.0,bdb4135787,53
11-440,Que passerait - il de parents à leurs enfants?,"{'text': array(['loisirs appréciés', 'taille de la tête', ""nombre d'amis"",
       'sport joué'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la progéniture reçoit des gènes de leurs parents par l'ADN,1.0,2.0,7b06152ffc,46
12-470,"Si une pomme de terre chaude est laissée sur un évier en acier, la pomme de terre","{'text': array(['brûlure', 'perdre de la chaleur', 'devenir plus chaud',
       'échauffement'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"si une substance chaude touche un objet froid, alors cette substance sera probablement refroidie",0.8,1.6,b356d338b7,81
13-620,Un exemple d'évaporation est un plan d'eau qui sèche par,"{'text': array(['expsosure solaire prolongée', 'déjeuner de cuisine',
       'prendre des siestes', 'en train de frapper des ennemis'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,Un exemple d'évaporation est un plan d'eau qui sèche en absorbant l'énergie thermique,1.0,2.0,6240cdfd8d,56
14-42,Quelle serait probablement la raison pour laquelle un cerf quitte son habitat?,"{'text': array(['une pluie légère rend son habitat inhabitable',
       ""il veut voir l'océan"",
       ""brosse sèche s'est accumulée et un campeur a laissé un cigare allumé"",
       'la température est légèrement plus froide que la veille'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,un cerf vit dans une forêt,0.8,1.6,7b06152ffc,78
13-883,Si un liquide disparaît alors qu'est-il probablement arrivé ?,"{'text': array(['transformation du gaz', 'solidification', 'fusion',
       'refroidissement'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,si un liquide disparaît alors ce liquide s'évapore probablement,1.0,2.0,1e6dc77bb6,61
